0, 78, 0
1, 80, 0
2, 1, 483
3, 81, 0
4, 83, 0
5, 82, 0
6, 79, 0
7, 77, 0
8, 1, 501
9, 75, 0
10, 76, 0
11, 1, 509
12, 1, 510
13, 71, 0
14, 72, 0
15, 73, 0
16, 74, 0
17, 1, 531
18, 85, 0
19, 84, 0
20, 89, 0
21, 1, 538
22, 1, 539
23, 1, 540
24, 1, 541
25, 1, 542
26, 1, 543
27, 1, 544
28, 1, 545
29, 88, 0
30, 86, 0
31, 87, 0
