0, 1, 400
1, 1, 401
2, 47, 0
3, 40, 0
4, 48, 0
5, 49, 0
6, 1, 412
7, 53, 0
8, 1, 416
9, 1, 417
10, 1, 418
11, 1, 419
12, 1, 420
13, 59, 0
14, 1, 423
15, 1, 424
16, 1, 425
17, 41, 0
18, 1, 428
19, 1, 429
20, 56, 0
21, 57, 0
22, 55, 0
23, 61, 0
24, 1, 440
25, 54, 0
26, 1, 444
27, 1, 445
28, 1, 446
29, 1, 447
30, 1, 448
31, 62, 0
32, 63, 0
33, 1, 455
34, 64, 0
35, 65, 0
36, 68, 0
37, 66, 0
38, 67, 0
39, 1, 474
40, 69, 0
41, 70, 0
