0, 131, 690
1, 131, 839
2, 131, 752
3, 136, 0
4, 137, 0
5, 131, 686
6, 131, 836
7, 131, 840
8, 131, 689
9, 131, 659
10, 168, 0
11, 131, 658
12, 167, 0
13, 131, 651
14, 169, 0
15, 170, 0
16, 131, 716
17, 131, 706
18, 172, 0
19, 173, 0
20, 131, 674
21, 165, 0
22, 131, 675
23, 131, 687
24, 131, 838
25, 131, 791
26, 164, 0
27, 163, 0
28, 131, 685
29, 131, 835
30, 131, 837
31, 131, 688
32, 166, 0
33, 131, 677
34, 174, 0
35, 175, 0
36, 133, 0
37, 134, 0
38, 135, 0
39, 176, 0
40, 177, 0
